recipe_urls,recipe_title,ingredients,ingredients_parsed
https://www.jamieoliver.com/recipes/vegetables-recipes/marinated-mediterranean-olives/,Marinated Mediterranean olives,"['1½ tablespoons coriander seeds', '1 lemon', '200 g Kalamata olives', '200 g green queen olives', 'extra virgin olive oil', 'sea salt', 'freshly ground black pepper']",lemon kalamata queen
https://www.jamieoliver.com/recipes/pasta-recipes/macaroni-cheese/,Macaroni cheese,"['500 g quality macaroni', 'olive oil', '½ a bunch of fresh marjoram or oregano (15g) , leaves picked', '75 g Parmesan cheese , freshly grated, plus extra for grating', '75 g fontina or Taleggio cheese , roughly torn', '75 g mascarpone cheese', '1 whole nutmeg , for grating', '1 small ball buffalo mozzarella cheese']",macaroni marjoram parmesan cheese fontina taleggio cheese mascarpone cheese ball buffalo mozzarella cheese
https://www.jamieoliver.com/recipes/rice-recipes/lemon-rice/,Lemon rice,"['455 g basmati rice', '5 tablespoons vegetable oil', '2 tablespoons mustard seeds', '2 teaspoons urad dhal (small dried split peas)', '1 handful curry leaves', '2 lemons , rind and juice of', '1 bunch fresh coriander , chopped', 'sea salt', 'freshly ground black pepper']",rice vegetable urad dhal curry lemon rind
https://www.jamieoliver.com/recipes/pasta-recipes/lemon-linguine/,Lemon linguine,"['500 g dried linguine', '3 Sicilian lemons', 'extra virgin olive oil', '125 g Parmesan cheese', '1 bunch of fresh basil', '1 handful of rocket']",linguine sicilian lemon parmesan cheese
https://www.jamieoliver.com/recipes/bread-recipes/kenny-rankin-s-rosemary-focaccia/,Kenny Rankin's rosemary focaccia,"['650 g strong bread flour', '300 g Italian 00 flour', '500 g tepid water', '15 g fresh yeast , or 7g sachet of dried yeast', 'vegetable oil , for greasing', 'extra virgin olive oil', 'olive oil', '1 small handful of rosemary sprigs , to finish', 'balsamic vinegar']",strong bread flour flour tepid yeast sachet yeast vegetable greasing finish
https://www.jamieoliver.com/recipes/vegetables-recipes/italian-style-greens-ricetta-tipica-per-verdure-verdi/,Italian style greens (Ricetta tipica per verdure verdi),"['6 big handfuls mixed greens, leaves and herbs', 'olive oil', '2 cloves garlic , peeled and sliced', 'sea salt', 'freshly ground black pepper', 'extra virgin olive oil', '1 lemon , juice of']",garlic lemon
https://www.jamieoliver.com/recipes/vegetables-recipes/italian-roast-vegetable-and-farro-salad/,Italian roast vegetable & farro salad,"['400 g farro or bulgar wheat', ""3 yellow courgettes , halved lengthways and deseeded (use green if you can't find yellow)"", '2 green courgettes , halved lengthways and deseeded', '2 bulbs fennel , trimmed and thickly sliced, leafy tops reserved to garnish', '1 red onion , peeled and cut into chunks', '2 red peppers , deseeded and cut into chunks', '2 aubergines , cut into chunks', '4 cloves garlic , peeled', 'extra virgin olive oil', '1 splash herb or white wine vinegar', '1 good bunch fresh herbs, such as flat-leaf parsley, basil, mint and oregano', '1 squeeze lemon juice', 'sea salt', 'freshly ground black pepper']",farro bulgar wheat courgette lengthways you find courgette lengthways thickly leafy top reserved onion aubergine garlic wine squeeze lemon
https://www.jamieoliver.com/recipes/vegetables-recipes/incredible-sicilian-aubergine-stew-caponata/,Incredible Sicilian aubergine stew (Caponata),"['2 large aubergines', '1 small red onion', '2 cloves of garlic', '½ a bunch fresh flat-leaf parsley , (15g)', '2 tablespoons salted capers', '1 handful of green olives', '5 large ripe tomatoes', 'olive oil', '1 heaped teaspoon dried oregano', '2-3 tablespoons best-quality herb vinegar', 'OPTIONAL', '2 tablespoons slivered almonds']",aubergine onion garlic salted tomato best slivered
https://www.jamieoliver.com/recipes/cheese-recipes/hush-puppies/,Hush puppies,"['1 litre vegetable oil', 'smoked paprika', '300 g fine cornmeal or polenta', '100 g self-raising flour', '330 ml beer', '100 g fresh or frozen sweetcorn', '4 spring onions , trimmed or finely sliced', '120 g Cheddar cheese , freshly and finely grated']",vegetable cornmeal polenta self raising flour beer sweetcorn onion cheddar cheese
https://www.jamieoliver.com/recipes/vegetables-recipes/humble-home-cooked-beans/,Humble home-cooked beans,"['300 g dried borlotti or cannellini beans , soaked in cold water for at least 12 hours', '3 cloves garlic , unpeeled', 'a few sprigs fresh thyme', '1 sprig fresh rosemary', '3 bay leaves', '1 stick celery , trimmed', '1 small potato , peeled and halved', '2 cherry tomatoes', 'extra virgin olive oil', 'red wine vinegar', 'a few sprigs fresh flat-leaf parsley , chopped', '4 slices sourdough bread']",borlotti cannellini bean soaked at least hour garlic unpeeled celery potato tomato wine sourdough bread
https://www.jamieoliver.com/recipes/fruit-recipes/honey-and-lemon-juice-dressing/,Honey and lemon juice dressing,"['6 tablespoons extra virgin olive oil', '3 tablespoons lemon juice', '1 tablespoon good honey', 'sea salt', 'freshly ground black pepper']",lemon
https://www.jamieoliver.com/recipes/vegetables-recipes/homemade-tomato-ketchup/,Homemade tomato ketchup,"['1 large red onion , peeled and roughly chopped', '½ bulb fennel , trimmed and roughly chopped', '1 stick celery , trimmed and roughly chopped', 'olive oil', '5 cm piece of ginger , peeled and roughly chopped', '2 cloves garlic , peeled and sliced', '½ fresh red chilli , deseeded and finely chopped', '1 bunch fresh basil , (30g), leaves picked, stalks chopped', '1 tablespoon coriander seeds', '2 cloves', '1 kg yellow, orange or green tomatoes , chopped, or 500g cherry or plum tomatoes, halved plus 500g tinned plum tomatoes', '200 ml red wine vinegar', '70 g soft brown sugar']",onion celery garlic orange tomato plum plum tomato wine sugar
https://www.jamieoliver.com/recipes/cheese-recipes/herb-salad-with-goat-s-cheese/,Herb salad with goat's cheese,"['1 bunch fresh marjoram , leaves picked', '7 tablespoons extra virgin olive oil', 'sea salt', 'freshly ground black pepper', '2 good handfuls rocket', '1 bulb fennel , halved and very finely sliced', '1 handful good-quality black olives', '1 bunch lemon basil , leaves picked', '½ lemon , juice of', ""200 g goat's cheese , crumbled"", '2 fresh red chillies , deseeded and finely sliced']",marjoram very lemon lemon cheese
https://www.jamieoliver.com/recipes/rice-recipes/grilled-mushroom-risotto/,Grilled mushroom risotto,"['1 small onion , peeled and finely chopped', '2 sticks celery , trimmed and finely chopped', '400 g risotto rice', '75 ml vermouth or white wine', 'sea salt', 'freshly ground black pepper', '4 large handfuls wild mushrooms (try shiitake, girolle, chestnut or oyster) , cleaned and sliced', 'a few sprigs fresh chervil, tarragon or parsley , leaves picked and chopped', '1 lemon , juice of', '1 teaspoon butter', '1 small handful Parmesan cheese , freshly grated, plus extra for serving', 'extra virgin olive oil', '1.5 litres organic chicken or vegetable stock , hot', '1 handful dried porcini mushrooms', 'olive oil']",onion celery risotto rice vermouth wine mushroom tarragon lemon butter parmesan cheese serving chicken vegetable stock porcini mushroom
https://www.jamieoliver.com/recipes/bread-recipes/grilled-flatbreads-with-rosemary-oil/,Grilled flatbreads with rosemary oil,"['1 batch basic bread dough', 'plain flour , for dusting', 'olive oil', 'a few sprigs fresh rosemary , leaves picked', 'sea salt']",batch basic bread dough flour
https://www.jamieoliver.com/recipes/vegetables-recipes/grilled-asparagus-with-olive-oil-lemon-and-parmesan/,"Grilled asparagus with olive oil, lemon & Parmesan","['800 g asparagus', '½ a lemon', 'olive oil', 'Parmesan cheese , for grating']",asparagus lemon parmesan cheese
https://www.jamieoliver.com/recipes/vegetables-recipes/greek-salad/,Greek salad,"['1 medium ripe tomato', '200 g ripe cherry tomatoes', '1 beef tomato', '1 medium red onion , peeled', '1 cucumber', '1 green pepper', '1 handful fresh dill', '1 handful fresh mint leaves', '1 large handful black olives , stoned', '1 tablespoon red wine vinegar', '3 tablespoons good-quality Greek extra virgin olive oil', '200 g block feta cheese', '1 teaspoon dried oregano']",tomato tomato beef tomato onion cucumber stoned wine greek block feta cheese
https://www.jamieoliver.com/recipes/vegetables-recipes/gorditas-salsa/,Gorditas & salsa,"['700 ml hot water', 'plain flour , for dusting', 'olive oil', 'For the salsa', '1 red apple , halved and cored', '3 large ripe tomatoes , quartered and deseeded', '2 spring onions , trimmed', '1 red chilli , deseeded', '1 small bunch fresh coriander', '1 tablespoon pumpkin seeds', '1 tablespoon sunflower seeds', '1 lime', 'sea salt', 'freshly ground black pepper', 'To serve', '200 g Don Francisco Mexican cheese, or feta', '1 fresh red chilli , very finely sliced, optional', '1 lime , cut into wedges', 'For the gorditas', '500 g fine cornmeal or masa harina', '½ level teaspoon sea salt', '1 heaped teaspoon baking powder']",flour salsa apple cored tomato onion pumpkin sunflower lime don francisco mexican feta very lime gorditas cornmeal masa harina
https://www.jamieoliver.com/recipes/vegetables-recipes/good-old-french-bean-salad/,Good old French bean salad,"['4 handfuls French beans , stalk ends removed', '2-3 heaped teaspoons French mustard , to taste', '2 tablespoons good-quality white wine vinegar', '4 tablespoons extra virgin olive oil', 'sea salt', 'freshly ground black pepper', '1 medium shallot , peeled and finely chopped', '1 tablespoon capers , optional', '½ clove garlic , finely grated', '1 small handful fresh chervil , optional']",bean end wine shallot garlic chervil
https://www.jamieoliver.com/recipes/bread-recipes/fried-pizza-pizza-fritta/,Fried pizza (Pizza fritta),"['1 basic pizza dough recipe', 'flour , for dusting', 'vegetable oil , for frying', '2 x 150 g buffalo mozzarella balls', '5 teaspoons dried oregano , optional', 'For the tomato sauce', 'extra virgin olive oil', '1 clove garlic , peeled and finely sliced', '1 bunch fresh basil , leaves picked', '400 g good-quality tinned plum tomatoes', 'sea salt', 'freshly ground black pepper']",basic pizza dough recipe flour vegetable buffalo mozzarella ball tomato garlic plum tomato
https://www.jamieoliver.com/recipes/fruit-recipes/fresh-pineapple-with-cr-me-fra-che-and-mint/,Fresh pineapple with crème fraîche and mint,"['1 small tub crème fraîche', '1 vanilla pod , scored lengthways and seeds scraped out', '1 pineapple', 'icing sugar , for dusting', '1 handful fresh mint , leaves picked and finely sliced']",tub creme fraiche scored lengthways scraped out pineapple icing sugar
https://www.jamieoliver.com/recipes/fruit-recipes/figs-in-honey/,Figs in honey,"['24 figs , halved', '2 clementines', '2 teaspoons ground cinnamon', '2 tablespoons caster sugar', '1 large jar runny honey']",fig clementine caster sugar
https://www.jamieoliver.com/recipes/rice-recipes/fennel-risotto-with-ricotta-and-dried-chilli-risotto-ai-finocchi-con-ricotta-e-peperoncino/,Fennel risotto with ricotta and dried chilli (Risotto ai finocchi con ricotta e peperoncino),"['½ teaspoon fennel seeds', 'extra virgin olive oil', '2 cloves garlic , peeled and finely sliced', '2 bulbs fennel , finely sliced, herby tops preserved', 'sea salt', 'freshly ground black pepper', '1 risotto bianco', '2 small dried chillies', '4 tablespoons good crumbly ricotta', '1 lemon , zest and juice of', 'Parmesan cheese , for grating']",garlic herby top preserved risotto bianco crumbly ricotta lemon parmesan cheese
https://www.jamieoliver.com/recipes/cheese-recipes/favourite-winter-salad/,Favourite winter salad,"['½ clove garlic , peeled', '3 anchovies', '200 ml fat-free natural yoghurt', '1 lemon , finely grated zest of', 'sea salt', 'freshly ground black pepper', '½ small loaf of rustic bread', '2 lugs olive oil', '4 little gem lettuces', '2 handfuls watercress', '1 bulb fennel', '250 g halloumi cheese , cut into 12 slices', '1 pomegranate']",garlic yoghurt lemon rustic bread lug gem lettuce halloumi cheese pomegranate
https://www.jamieoliver.com/recipes/vegetables-recipes/farro-salad-with-roasted-veg-insalata-di-farro-con-verdure-al-forno/,Farro salad with roasted veg (Insalata di farro con verdure al forno),"['400 g farro or bulgar wheat', '3 yellow courgettes , halved lengthways and deseeded', '2 green courgettes , halved lengthways and deseeded', '2 bulbs fennel , trimmed and thickly sliced, herby tops reserved', '1 red onion , peeled and cut into wedges', '2 red peppers , halved, deseeded and cut into chunks', '2 aubergines , cut into chunks', '4 cloves garlic', 'extra virgin olive oil', 'sea salt', 'freshly ground black pepper', 'herb or white wine vinegar', '1 good bunch fresh herbs (flat-leaf parsley, basil, mint, oregano)', '1 squeeze lemon juice']",farro bulgar wheat courgette lengthways courgette lengthways thickly herby top reserved onion aubergine garlic wine squeeze lemon
https://www.jamieoliver.com/recipes/vegetables-recipes/english-onion-soup-with-sage-and-cheddar/,English onion soup with sage & Cheddar,"['6 cloves of garlic', '5 red onions', '3 large white onions', '3 banana shallots', '300 g leeks', '1 good knob of unsalted butter', 'olive oil', '1 good handful of fresh sage leaves', '2 litres hot organic beef, vegetable or chicken stock', '8 slices of good-quality stale bread , 2cm thick', '200 g Cheddar cheese', 'Worcestershire sauce']",garlic onion onion banana shallot leek butter vegetable chicken stock stale bread cheddar cheese
https://www.jamieoliver.com/recipes/vegetables-recipes/easy-peas/,Easy peas,"['½ wineglass white wine', '½ wineglass water', '2 good knobs butter', '1 handful fresh mint leaves', '4 good handfuls peas']",wineglass wine wineglass butter pea
https://www.jamieoliver.com/recipes/vegetables-recipes/dressed-green-salad/,Dressed green salad,"['4 large handfuls freshly picked lettuces', 'jam jar dressing']",lettuce jam
https://www.jamieoliver.com/recipes/vegetables-recipes/curry-base-sauce/,Curry base sauce,"['100 g red lentils', '2 medium onions , peeled and roughly chopped', '3 medium carrots , roughly chopped', '1 red pepper , deseeded and roughly chopped', 'light olive oil or vegetable oil', '6 cloves garlic , peeled and roughly chopped', '70 g fresh ginger , peeled and roughly chopped', '6 stalks coriander , chopped', '1 whole red chilli , deseeded and roughly chopped', '1 tablespoon ground coriander', '1 tablespoon ground cumin', '½ teaspoon ground black pepper', '1 tablespoon ground cinnamon', '1 tablespoon paprika', '1 tablespoon turmeric', '1 tablespoon garam masala', '2 x 400 g tinned plum tomatoes', '300 ml water', '200 ml tinned coconut milk', 'salt', 'freshly ground black pepper']",lentil onion carrot vegetable garlic masala plum tomato coconut milk
